,시도,주차장명,주차장유형,주소,위도,경도,관리기관,전화번호,특이사항,2_14(수),2_15(목),2_16(금),2_17(토),2_18(일)
3664,전라남도,영광경찰서 옆,노외,전라남도 영광군 영광읍 무령리 383,35.278051,126.511319,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3665,전라남도,만남의광장~청우아파트,노상,전라남도 영광군 영광읍 물무로 133,35.276576,126.515024,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3666,전라남도,신남로 주차장,노상,전라남도 영광군 영광읍 신남로,35.291796,126.505896,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3667,전라남도,삼천리자전거~보건소,노상,전라남도 영광군 영광읍 천년로 1511,35.277195,126.504505,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3668,전라남도,한전로타리~단주로타리,노상,전라남도 영광군 영광읍 단주리 346-10,35.280485,126.499377,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3669,전라남도,목화예식장∼제일농자재간,노외,전라남도 영광군 영광읍 단주리 581-16외3필,35.276901,126.502353,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3670,전라남도,백옥온천 주차장,노외,전라남도 영광군 영광읍 남천리379외2필,35.276863,126.504181,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3671,전라남도,옥당마을 주변 주차장,노외,전라남도 영광군 영광읍 단주리 607-7,35.278537,126.502958,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3672,전라남도,단주리 복개 주차장,노상,전라남도 영광군 영광읍 단주리,35.286675,126.497097,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3673,전라남도,불갑면사무소 갓길주차장,노상,전라남도 영광군 불갑면 함영로4길 32,35.209012,126.5076,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3674,전라남도,법성공원~제일굴비,노상,전라남도 영광군 법성면 굴비로 2-1,35.361882,126.443685,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3675,전라남도,진내리 갓길주차장,노상,전라남도 영광군 법성면 진내리,35.364227,126.437523,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3676,전라남도,백제불교도래지 갓길주차장,노외,전라남도 영광군 법성면 진내리 739-10,35.366584,126.429577,전라남도 영광군청,061-350-5362,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3677,전라남도,매화1주차장,노외,전라남도 장성군 장성읍 영천리 793-3,35.304074,126.787058,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3678,전라남도,매화2주차장,노외,전라남도 장성군 장성읍 영천리 790,35.303744,126.786269,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3679,전라남도,매화3주차장,노외,전라남도 장성군 장성읍 영천리 1014-4,35.304383,126.786961,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3680,전라남도,매화4주차장,노외,전라남도 장성군 장성읍 영천리 792-19,35.302543,126.786705,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3681,전라남도,매화5주차장,노외,전라남도 장성군 장성읍 영천리 1069-7,35.301153,126.784341,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3682,전라남도,청운1주차장,노외,전라남도 장성군 장성읍 영천리 1046-9,35.301153,126.784341,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3683,전라남도,청운2주차장,노외,전라남도 장성군 장성읍 영천리 1104-10,35.301153,126.784341,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3684,전라남도,청운3주차장,노외,전라남도 장성군 장성읍 영천리 1041-2,35.300869,126.782161,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3685,전라남도,청운4주차장,노외,전라남도 장성군 장성읍 영천리 1040-2,35.300869,126.782161,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3686,전라남도,충무1주차장,노외,전라남도 장성군 장성읍 영천리 956-9,35.2985209,126.783358,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3687,전라남도,충무2주차장,노외,전라남도 장성군 장성읍 영천리 1273-199,35.298649,126.785342,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3688,전라남도,충무3주차장,노외,전라남도 장성군 장성읍 영천리 973,35.298649,126.785342,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3689,전라남도,충무4주차장,노외,전라남도 장성군 장성읍 영천리 946,35.298039,126.781648,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3690,전라남도,충무동주차장,노외,전라남도 장성군 장성읍 영천리 857-16,35.292383,126.773619,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3691,전라남도,공원1주차장,노외,전라남도 장성군 장성읍 영천리 921-10,35.292383,126.773619,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3692,전라남도,대창1주차장,노외,전라남도 장성군 장성읍 영천리 909-4,35.292383,126.773619,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3693,전라남도,황룡1주차장,노외,전라남도 장성군 장성읍 영천리 1379-11,35.292383,126.773619,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3694,전라남도,황룡2주차장,노외,전라남도 장성군 황룡면 월평리 136-17,35.290274,126.773094,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3695,전라남도,황룡3주차장,노외,전라남도 장성군 황룡면 월평리 153-3,35.291586,126.773407,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3696,전라남도,장성읍파출소앞,노상,전라남도 장성군 장성읍 영천리 1273-172,35.304103,126.787132,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3697,전라남도,신약국-빗기촌,노상,전라남도 장성군 장성읍 영천리 1081-1,35.304348,126.786961,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3698,전라남도,삼가육거리-장성터미널,노상,전라남도 장성군 장성읍 영천리 1273-379,35.304278,126.787132,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3699,전라남도,구 용운마트 앞,노상,전라남도 장성군 장성읍 영천리 1083-18,35.304383,126.787046,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3700,전라남도,장성군청 후문,노상,전라남도 장성군 장성읍 영천리 1063-50,35.304348,126.786746,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3701,전라남도,장성고가 밑(구 T/G),노상,전라남도 장성군 장성읍 영천리 654-13,35.304348,126.786789,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3702,전라남도,장성고가 밑(황룡시장),노상,전라남도 장성군 장성읍 영천리 1459-35,35.304243,126.787175,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3703,전라남도,장성역주변,노상,전라남도 장성군 장성읍 영천리 1273-5,35.304243,126.787175,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3704,전라남도,국일반점-청운빌라,노상,전라남도 장성군 장성읍 영천리 1480-71,35.304313,126.786961,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3705,전라남도,대상2동주차장,노외,전라남도 장성군 장성읍 영천리 1310,35.294777,126.779463,전라남도 장성군청,061-390-7368,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3706,전라남도 ,완도군 공용주차장,노상,전라남도 완도군 완도읍 해변공원로 123,34.324356,126.747958,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3707,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 해변공원로 259(완도항1부두),34.327149,126.747786,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3708,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로 255,34.316252,126.753239,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3709,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 개포로56번길 30-14,34.316932,126.74922,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3710,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로 256-1,34.315854,126.753147,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3711,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로 280(김학주치과),34.314539,126.755057,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3712,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로 284(도미약국),34.314574,126.755784,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3713,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로 324(청해진전복나라),34.315159,126.760176,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3714,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로 303(가리포낚시),34.315102,126.75808,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3715,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로 290-1(통발협회),34.314619,126.756674,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3716,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로 262(럭키모텔),34.315589,126.75364,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3717,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로286번길 11,34.31397,126.755782,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3718,전라남도,완도군 공용주차장,노외,전라남도 완도군 완도읍 군내25번길,34.311201,126.759224,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3719,전라남도,완도군 공용주차장,노외,전라남도 완도군 완도읍 군내길 33,34.310932,126.758478,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3720,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 청해진남로 38-1(군의회앞~정확당),34.312393,126.755002,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3721,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 청해진남로 51(군청앞~중학교앞),34.31096,126.75499,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3722,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 군내11번길(담배인삼공사~천주교),34.313023,126.757578,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3723,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 중앙길 43(천주교~완도초등학교),34.312821,126.760743,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3724,전라남도,완도군 공용주차장,노외,전라남도 완도군 완도읍 청해진남로 23번길(청빛마을앞 마을주차장),34.311366,126.759482,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3725,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 중앙길 24(김병곤외과~영신약국앞),34.313386,126.757779,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3726,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 군내3번길(한국관앞~천주교(뒷편)),34.313413,126.75692,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3727,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 장보고대로 220(정관장(장보고마트)~패밀리마트),34.316048,126.749178,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3728,전라남도,완도군 공용주차장,노외,전라남도 완도군 완도읍 개포로62번길 9(완도읍사무소 옆),34.316893,126.745363,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3729,전라남도,완도군 공용주차장,노상,전라남도 완도군 완도읍 청해진서로 1-1(세종학원앞),34.315295,126.742541,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3730,전라남도,완도군 공용주차장,노외,전라남도 완도군 완도읍 개포로 111(농어민체육센터),34.316174,126.741202,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3731,전라남도,완도군 공용주차장,노외,전라남도 완도군 완도읍 개포로 111(군민회관),34.316174,126.741202,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3732,전라남도,완도군 공용주차장,노외,전라남도 완도군 완도읍 개포로 111-1(공설운동장앞),34.315671,126.739656,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
3733,전라남도,완도군 공용주차장,노상,전라남도 완도군 청해진동로 44(제2축구장),34.316862,126.738041,전라남도 완도군청,061-550-5582,,"14,00:00~24:00","15,00:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
